system:index,NO2_mean,fecha,.geo
20230916T011402_20230917T170154,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T025531_20230917T184523,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T043701_20230917T204236,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T061830_20230917T222557,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T080000_20230918T001122,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T094129_20230918T014140,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T112259_20230918T033734,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T130428_20230918T052443,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T144557_20230918T064140,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T162727_20230918T082017,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T180856_20230918T102343,1.6102008919572864E-5,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T195026_20230918T115901,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T213155_20230918T132614,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230916T231325_20230918T145743,-9999,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T005454_20230918T163346,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T023624_20230918T182041,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T041753_20230918T202906,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T055922_20230918T221229,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T074052_20230918T235411,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T092222_20230919T012643,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T110351_20230919T032103,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T124520_20230919T051212,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T142650_20230919T063308,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T160819_20230919T080345,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T174949_20230919T100441,9.35216426636184E-6,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T193118_20230919T114124,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T211248_20230919T131502,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230917T225417_20230919T143351,-9999,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T003547_20230919T161748,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T021716_20230919T180540,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T035845_20230919T200629,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T054015_20230919T215806,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T072144_20230919T234158,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T090314_20230920T011508,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T104443_20230920T024641,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T122613_20230920T044756,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T140742_20230920T061421,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T154912_20230920T073904,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T173041_20230920T094408,1.4067702873899185E-5,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T191211_20230920T112807,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T205340_20230920T125716,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230918T223510_20230920T142326,-9999,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T001639_20230920T155737,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T015808_20230920T173925,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T033938_20230920T193954,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T052107_20230920T214153,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T070237_20230920T231638,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T084406_20230921T005634,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T102536_20230921T023903,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T120705_20230921T042606,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T134835_20230921T055305,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T153004_20230921T072941,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T171133_20230921T092245,1.2681827782465221E-5,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T185303_20230921T110604,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T203432_20230921T124150,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T221602_20230921T140600,-9999,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230919T235731_20230921T153622,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T013901_20230921T172130,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T032030_20230921T191956,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T050159_20230921T211913,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T064329_20230921T224800,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T082458_20230922T003342,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T100628_20230922T022634,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T114757_20230922T041114,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T132927_20230922T055244,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T151056_20230922T071431,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T165226_20230922T090151,4.444883883530892E-6,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T183355_20230922T104348,6.356341636656775E-6,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T201524_20230922T122123,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T215654_20230922T135316,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230920T233823_20230922T151401,-9999,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T011953_20230922T165101,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T030122_20230922T190018,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T044252_20230922T205120,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T062421_20230922T223331,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T080551_20230923T002215,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T094720_20230923T015722,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T112850_20230923T034020,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T131019_20230923T052113,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T145148_20230923T065624,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T163318_20230923T084112,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T181447_20230923T102241,9.794095507639577E-6,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T195617_20230923T120746,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T213746_20230923T133859,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230921T231916_20230923T145636,-9999,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T010045_20230923T164435,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T024214_20230923T182924,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T042344_20230923T203446,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T060513_20230923T221413,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T074643_20230923T235607,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T092812_20230924T013655,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T110942_20230924T032248,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T125111_20230924T050002,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T143240_20230924T062410,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T161410_20230924T081959,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T175539_20230924T101050,8.780526080382982E-6,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T193709_20230924T114731,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T211838_20230924T132637,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230922T230008_20230924T144753,-9999,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T004137_20230924T162927,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T022307_20230924T181405,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T040436_20230924T201440,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T054605_20230924T214817,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T072735_20230924T233801,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T090904_20230925T011824,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T105034_20230925T030941,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T123203_20230925T044842,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T141333_20230925T060813,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T155502_20230925T075728,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T173631_20230925T095715,1.2830094481632122E-5,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T191801_20230925T114058,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T205930_20230925T130102,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230923T224100_20230925T143653,-9999,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T002229_20230925T161601,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T020359_20230925T174320,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T034528_20230925T194904,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T052657_20230925T213448,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T070827_20230925T231201,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T084956_20230926T010853,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T103126_20230926T024342,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T121255_20230926T042742,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T135425_20230926T055230,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T153554_20230926T073940,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T171723_20230926T093109,1.1496232169070806E-5,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T185853_20230926T111648,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T204022_20230926T125338,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230924T222152_20230926T142230,-9999,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T000321_20230926T160253,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T014451_20230926T172003,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T032620_20230926T193306,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T050749_20230926T211556,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T064919_20230926T225350,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T083048_20230927T003911,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T101218_20230927T022640,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T115347_20230927T041528,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T133517_20230927T054456,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T151646_20230927T071805,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T165815_20230927T091204,1.3135337899527413E-5,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T183945_20230927T105740,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T202114_20230927T122633,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T220244_20230927T140114,-9999,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230925T234413_20230927T154150,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T012543_20230927T170617,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T030712_20230927T191318,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T044841_20230927T205753,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T063011_20230927T224124,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T081140_20230928T002439,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T095310_20230928T021435,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T113439_20230928T035708,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T131609_20230928T052621,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T145738_20230928T065251,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T163907_20230928T085754,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T182037_20230928T103446,1.5224421169792173E-5,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T200206_20230928T121648,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T214336_20230928T134802,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230926T232505_20230928T152106,-9999,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T010634_20230928T164632,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T024804_20230928T183631,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T042933_20230928T204812,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T061103_20230928T221835,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T075232_20230929T001221,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T093402_20230929T015613,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T111531_20230929T032534,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T125700_20230929T051520,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T143830_20230929T063820,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T161959_20230929T082412,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T180129_20230929T101608,1.4992124825714802E-5,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T194258_20230929T120431,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T212428_20230929T132048,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230927T230557_20230929T150503,-9999,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T004726_20230929T163439,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T022856_20230929T181009,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T041025_20230929T202358,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T055154_20230929T220517,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T073324_20230929T234607,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T091454_20230930T013738,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T105623_20230930T031247,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T123752_20230930T045549,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T141922_20230930T062428,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T160051_20230930T075945,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T174220_20230930T095330,2.0269768954543515E-5,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T192350_20230930T114351,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T210519_20230930T131031,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230928T224649_20230930T144858,-9999,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T002818_20230930T161009,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T020948_20230930T175050,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T035117_20230930T200003,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T053246_20230930T214351,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T071416_20230930T233110,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T085545_20231001T012209,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T103715_20231001T025712,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T121844_20231001T044255,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T140014_20231001T060834,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T154143_20231001T074805,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T172312_20231001T093110,2.479796445691285E-5,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T190442_20231001T111936,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T204611_20231001T130452,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230929T222741_20231001T142916,-9999,2023-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T000910_20231001T155247,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T015039_20231001T173813,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T033209_20231001T194637,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T051338_20231001T212106,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T065508_20231001T231008,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T083637_20231002T005537,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T101807_20231002T023342,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T115936_20231002T043302,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T134105_20231002T055244,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T152235_20231002T071924,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T170404_20231002T090818,1.84029315555786E-5,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T184533_20231002T105716,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T202703_20231002T125051,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T220832_20231002T141351,-9999,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230930T235002_20231002T153640,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T013131_20231002T171652,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T031301_20231002T190928,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T045430_20231002T210357,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T063559_20231002T225642,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T081729_20231003T003429,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T095858_20231003T021741,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T114028_20231003T040731,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T132157_20231003T053358,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T150326_20231003T065932,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T164456_20231003T085028,7.486867767179568E-6,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T182625_20231003T104130,1.0915030828709785E-5,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T200755_20231003T122955,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T214924_20231003T134859,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231001T233054_20231003T151824,-9999,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T011223_20231003T165307,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T025352_20231003T184058,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T043522_20231003T204512,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T061651_20231003T224517,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T075820_20231004T001051,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T093950_20231004T020453,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T112119_20231004T034145,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T130249_20231004T051955,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T144418_20231004T063850,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T162547_20231004T082706,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T180717_20231004T102820,6.937943623594211E-6,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T194846_20231004T121010,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T213016_20231004T133649,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231002T231145_20231004T150603,-9999,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T005315_20231004T164431,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T023444_20231004T182159,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T041613_20231004T202705,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T055743_20231004T222126,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T073912_20231004T235824,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T092042_20231005T013754,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T110211_20231005T032526,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T124340_20231005T050221,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T142510_20231005T063306,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T160639_20231005T081646,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T174809_20231005T095548,1.1638621793959126E-5,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T192938_20231005T115316,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T211107_20231005T131334,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231003T225237_20231005T145015,-9999,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T003406_20231005T162117,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T021536_20231005T180129,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T035705_20231005T200718,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T053834_20231005T215708,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T072004_20231005T234040,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T090133_20231006T011948,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T104303_20231006T030849,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T122432_20231006T044807,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T140601_20231006T061718,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20231004T154731_20231006T074659,-9999,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
